Tweet Coordinates,text,date,id,user,Place Info,location,Geo Enabled,retweet,likes,lang,Source
,RT @iMac_too: Kajri govt couldn't operate one small oxygen plant handed over to them by court by penalising the owner. Kajri returned back…,2021-05-01 11:20:58,1388453385603403777,Jsr_avi,,India,True,179,0,en,Twitter for Android
,"RT @ugalani: Extraordinary interview by @adarpoonawalla , owner of the world’s largest vaccine maker, The Serum Institute in India.",2021-05-01 11:20:57,1388453384957554692,vegavnc,,भारत,True,174,0,en,Twitter for Android
,"@coffeekittie I was tired after the first Pfizer shot, and took a long nap that afternoon, but it was also a Friday… https://t.co/3owQAbSySe",2021-05-01 11:20:57,1388453384890560512,JeanLuscher,,Belgium,False,0,0,en,Twitter for Android
,"RT @abhinandita_m: Despite a severe shortage of vaccine stock and poor preperation by the centre, Delhi rolls out first phase of vaccinatio…",2021-05-01 11:20:57,1388453384542253058,Jitende54250790,,,False,8,0,en,Twitter for Android
,"RT @tweetsrihari: Chennai: Lions blood bank, Egmore are running short of units. Kindly request you to donate blood before taking the vaccin…",2021-05-01 11:20:57,1388453384533864452,PComandur,,,False,34,0,en,Twitter Web App
,"RT @jitengajaria: Vasooli 2.0?

Other states procured vaccines early.
Maharashtra CM woke up late.
He called Adar Poonawala.
Adar Poonawala…",2021-05-01 11:20:57,1388453383250583553,parachaashish,,"Rajahmundry, India",False,166,0,en,Twitter for Android
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:20:57,1388453383066071041,abhinav17800,,,False,3711,0,en,Twitter Web App
,"RT @harshmadhusudan: Dear @adarpoonawalla I request you to come back and co-lead our vaccine drive.

We thank you and we want you to crank…",2021-05-01 11:20:57,1388453382659088396,lordrudransh,,"Greater Noida, India",False,44,0,en,Twitter for Android
,"RT @jitengajaria: Vasooli 2.0?

Other states procured vaccines early.
Maharashtra CM woke up late.
He called Adar Poonawala.
Adar Poonawala…",2021-05-01 11:20:56,1388453381274890247,sh27ank,,,False,166,0,en,Twitter Web App
,"RT @ANI: ""First batch of SputnikV vaccine arrives in #Hyderabad, India! That's the same day the country starts mass COVID vaccination drive…",2021-05-01 11:20:56,1388453381191045120,CitizenDogra,,New Delhi,False,197,0,en,Twitter for Android
,@DUyalingana @Reuters I don't see how stopping an aircraft from being built will somehow increase vaccine production.,2021-05-01 11:20:56,1388453380046065667,ManKeelan,,🇮🇪,False,0,0,en,Twitter for Android
,RT @PaulSenior1: What the reaction to that test event proves is that there’s a huge section of society who are loving this lockdown life…,2021-05-01 11:20:56,1388453379177865217,itsonlythemoose,,No,False,5,0,en,Twitter for iPhone
,RT @BhagwaanUvacha: If India had not invented a vaccine on our own (and the most effective one at that) the entire western world would have…,2021-05-01 11:20:56,1388453378720624640,Okhawaasi,,"વડોદરા, भारत",False,54,0,en,Twitter for Android
,"RT @WHCOS: If you need to find a place to get the COVID vaccine, just text your zipcode to 438829.  You'll get locations near you where you…",2021-05-01 11:20:56,1388453378498473986,acidholograms,,,False,9635,0,en,Twitter for iPhone
,"RT @pookleblinky: It's so fucking weird that like 60 years ago scientists were able to make a vaccine for measles, say ""it'll stop measles…",2021-05-01 11:20:56,1388453378469027846,keithk0gayne,,+65 // +44,False,5954,0,en,Twitter for iPhone
,"RT @jitengajaria: Vasooli 2.0?

Other states procured vaccines early.
Maharashtra CM woke up late.
He called Adar Poonawala.
Adar Poonawala…",2021-05-01 11:20:56,1388453377743355904,Unity196,,,False,166,0,en,Twitter for Android
,RT @RuthBilton: @Rainbowandsteel @org_scp @AI_Clayton @NeilClark66 What’s baffling is if you’re exempt from wearing a mask you don’t have t…,2021-05-01 11:20:56,1388453377428926468,JustjojoB,,"London, England",True,1,0,en,Twitter for Android
,"RT @ANI: ""First batch of SputnikV vaccine arrives in #Hyderabad, India! That's the same day the country starts mass COVID vaccination drive…",2021-05-01 11:20:56,1388453377323851778,virajdamle,,Mindspace,False,197,0,en,Twitter for Android
,"RT @lotophagus: Once a ba$tard, always a ba$tard.

https://t.co/gJ7O8wNAOE",2021-05-01 11:20:55,1388453377177100295,peelicaavi,,अर्यम्णः पन्थाः,False,229,0,en,Twitter for Android
,RT @pankti4299: My parents are doctors so we took both doses in March. Last week my family tested +ve. All of them had mild symptoms. All o…,2021-05-01 11:20:55,1388453375243550720,jrpatel19,,Vadodara,False,1117,0,en,Twitter for Android
,"RT @Sarahinthesun: Important not to relax safety measures as people get one dose: 
“One dose of Pfizer’s COVID-19 vaccine still leaves reci…",2021-05-01 11:20:55,1388453374895525890,Athena1944,,"Ontario, Canada",False,9,0,en,Twitter for iPad
,"RT @rkhamsi: ""The only way to end this pandemic is to end it everywhere. Otherwise, we will forever play whack-a-mole with a constantly mut…",2021-05-01 11:20:55,1388453373632925700,blastnost,,,True,33,0,en,Twitter for iPhone
,RT @damiandeehan1: I had 3 missed calls from the hse on Thursday. Was it because I did not register for the vaccine as they planned for 60-…,2021-05-01 11:20:55,1388453373343633408,69NiceBot69,,,False,1,0,en,69NiceBot69
,"@_sabanaqvi There is no Corona, it is all a conspiracy of 
Kafir Modi Govt ??
We will never take  BJP vaccine as it will make us impotent ??",2021-05-01 11:20:54,1388453372957585411,LostChance8,,Delhi/Sydney,True,0,0,en,Twitter for Android
,RT @sarkar_swati: Bill Gates has opposed sharing of vaccine formula with India. Have we seen any conscientious employee of Microsoft demand…,2021-05-01 11:20:54,1388453372609454083,sanjaytiku,,"New Delhi, India",True,113,0,en,Twitter for iPhone
,"RT @akshayalladi: I don’t blame any single entity for the Poonawalla episode- Union, states, Opposition, judiciary etc. All I can say is, i…",2021-05-01 11:20:54,1388453372542427139,SNSHAKH_6,,Saturn ,False,133,0,en,Twitter for Android
,"RT @WHCOS: If you need to find a place to get the COVID vaccine, just text your zipcode to 438829.  You'll get locations near you where you…",2021-05-01 11:20:54,1388453372378763267,wojiaoLaoDen,,,False,9635,0,en,Twitter Web App
,RT @sidhant: Breaking: First batch of Russian Covid vaccine Sputnik V arrives in Hyderabad,2021-05-01 11:20:54,1388453372236345346,clarinetwoman2,,,False,85,0,en,Twitter for iPhone
,"RT @Suzy1776: Bill &amp; Melinda Gates Foundation, Big Pharma and Big Tech are behind the vaccine passports. 

Reiner Fuellmich leads a team of…",2021-05-01 11:20:54,1388453370168496129,fourlowfun,,Μολὼν λάβε,False,27,0,en,Twitter for Android
,"RT @NorahODonnell: There's a new federal website where you can find COVID vaccine appointments TODAY! 

If you haven't been vaccinated, che…",2021-05-01 11:20:54,1388453369963024385,ThunderHog1,,"Clawson, MI",False,733,0,en,Twitter for iPhone
,"RT @MichaelPSenger: Unbelievable. All year, CDC has played dumb about the standard 37 to 40 cycle thresholds used for COVID PCR testing yie…",2021-05-01 11:20:53,1388453368151085056,DustyWo03762963,,"California, USA",False,1887,0,en,Twitter for iPhone
,@nameissujith @untrustely True. Either corona or vaccine should touch everybody in the world finally. Till everyone… https://t.co/DPOIiHXlwe,2021-05-01 11:20:53,1388453367890944000,athadu_m,,N 17°6' 0'' / E 78°15' 0'',False,0,0,en,Twitter for Android
,Many lives have been needlessly lost by the failed response of @canada’s government to the #CoronaVirus #Pandemic!… https://t.co/jNYmQeP7HA,2021-05-01 11:20:53,1388453366586646536,TheSocialCMO,,"Toronto, Canada",False,0,0,en,Twitter for iPhone
,RT @StringReveals: Says the person who lives luxurious life in Germany but mislead millions of innocent Indians about Corona Virus &amp; Vaccin…,2021-05-01 11:20:53,1388453366213218306,ranjeet93399,,"Kolkata, India",False,3678,0,en,Twitter for Android
,"RT @is_salsu: Vaccination remains one of the safest, most effective and important medical interventions for preventing illnesses, death and…",2021-05-01 11:20:53,1388453366129381378,OtunAishah,,"Lagos, Nigeria",True,65,0,en,Twitter for Android
,"RT @WhiteHouse: Over the last month, we:

- Passed 200 million shots
- Announced the withdrawal of troops from Afghanistan
- Hosted a Leade…",2021-05-01 11:20:53,1388453365957349379,browngal_25,,Wilderness,True,1019,0,en,Twitter for iPhone
,RT @mafoikprajan: Whoever blamed @narendramodi govt for not allowing access to Pfizer vaccine into India in Jan 21 needs to see how this Co…,2021-05-01 11:20:53,1388453365890174979,Rajiv81157274,,"Chennai, India",True,493,0,en,Twitter for Android
,@ArvindKejriwal @AamAadmiParty Sir - i have been trying to register my self for vaccine but unfortunately every tim… https://t.co/TOWyHQVBPU,2021-05-01 11:20:53,1388453364833288197,Adnan04456674,,,False,0,0,en,Twitter for iPhone
,RT @yoursurajnaik: Vaccine centers are closing in many places due to shortage of vaccine  but govt ordered to start vaccinating people of 1…,2021-05-01 11:20:52,1388453364392988672,Mohd_BM_,,Oman,True,26,0,en,Twitter for Android
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:20:52,1388453364355137536,imran198116,,"Nerul, Navi Mumbai",False,3711,0,en,Twitter for Android
,@twtfaz There are so many news on the side effects of the vaccine that makes people worry. Some are still in the da… https://t.co/fg4nGJDSXr,2021-05-01 11:20:52,1388453363646304256,NabilahAnafi,,Somewhere only we know,True,0,0,en,Twitter for Android
,RT @StringReveals: Says the person who lives luxurious life in Germany but mislead millions of innocent Indians about Corona Virus &amp; Vaccin…,2021-05-01 11:20:52,1388453363398766592,bhatsunilbhat,,"Navi Mumbai, India",True,3678,0,en,Twitter for Android
,RT @stone_toss: big thanks to all the folks beta testing the vaccine for us skeptics out there ❤️,2021-05-01 11:20:52,1388453363105378306,Clone394,,Bahamas,False,505,0,en,Twitter for Android
,RT @ChelseaClinton: Combatting vaccine hesitancy and refusal are urgent #publichealth priorities. Good read on how social psychology impact…,2021-05-01 11:20:52,1388453362568417284,primadonna001,,,False,89,0,en,Twitter for iPhone
,"RT @sputnikvaccine: First batch of #SputnikV vaccine arrives in Hyderabad, India! That's the same day the country starts mass COVID vaccina…",2021-05-01 11:20:52,1388453362186657795,misra_amrita,,India ,True,444,0,en,Twitter for Android
,"RT @WHCOS: If you need to find a place to get the COVID vaccine, just text your zipcode to 438829.  You'll get locations near you where you…",2021-05-01 11:20:52,1388453361825972227,sasysista,,"Eastvale, Ca",True,9635,0,en,Twitter for iPhone
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:20:52,1388453361503006720,manturahi,,,False,3711,0,en,Twitter for Android
,"@RahulGandhi Why can't you produce the vaccine By yourself, 
Using Your ALU Ka SONA Machine or invent  Weed to vacc… https://t.co/VDeW7Czwvm",2021-05-01 11:20:52,1388453361179975690,RaRachuri,,"Toronto, Ontario",False,0,0,en,Twitter for Android
,Stephen Karanja: Kenyan anti-vaccine doctor dies from Covid-19 https://t.co/Bz8qE5Q0ja,2021-05-01 11:20:52,1388453361159131138,ludtke,,Brazil,True,0,0,en,Twitter for iPhone
,"RT @ZainManji: Ashish and myself just created this same tool for Ontario, Canada 🇨🇦

Try texting +1 (833) 356-1683 with your postal code, y…",2021-05-01 11:20:51,1388453360274190337,Pboisei,,,False,742,0,en,Twitter for iPhone
,RT @Aneela_7: Now… #Feku ‘s ‘vaccine’ jumla https://t.co/cHNjfhLz1U,2021-05-01 11:20:51,1388453360022392835,Eureka_Yes,,,False,5,0,en,Twitter for iPhone
,"RT @akshayalladi: I don’t blame any single entity for the Poonawalla episode- Union, states, Opposition, judiciary etc. All I can say is, i…",2021-05-01 11:20:51,1388453359749898241,umami5th,,France,False,133,0,en,Twitter Web App
,"RT @DrewWildgoose: Bloody text messages have begun, inviting me for the vaccine. Sadly there is no option to opt out of receiving them so I…",2021-05-01 11:20:51,1388453359712092162,TimHowe73500437,,,False,46,0,en,Twitter Web App
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:20:51,1388453356943806464,Jishon7,,,False,3711,0,en,Twitter for Android
,"RT @dcexaminer: Florida will fine any business or school $5,000 each time it requires a “vaccine passport"" for entry or participation under…",2021-05-01 11:20:51,1388453356868448256,7_2_SHEA,,,True,1067,0,en,Twitter for iPhone
,"RT @CyrilRamaphosa: Now, we have experienced the high degree of vaccine imperialism that exists in the world in that more developed countri…",2021-05-01 11:20:51,1388453356776181764,icjarp,,Africa,False,109,0,en,Twitter Web App
,"RT @Actor_Siddharth: I have vaccinated my elderly parents. They are my life. I trust the vaccine. You should too.

Please don't be afraid a…",2021-05-01 11:20:50,1388453355966529547,Vinothkumaar03,,puducherry,True,2500,0,en,Twitter for Android
,"RT @mayursejpal: India needs 1cr vaccine per day... And I'm damn sure within a month we will crossed this 1cr per day vaccine mark...

Vacc…",2021-05-01 11:20:50,1388453355916201987,_atul_0,,India,False,8,0,en,Twitter for Android
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:20:50,1388453355245105154,Beingmumbaiins,,,False,3711,0,en,Twitter for iPhone
,"RT @sandipsabharwal: Just one #RTPCR test for #COVID19 costs you around Rs 1000
Stop cribbing about a few hundred rupees for a #Vaccine whi…",2021-05-01 11:20:50,1388453355182125059,cakrishnagopal,,"Gurgaon, India",False,15,0,en,Twitter for Android
,"RT @Richard_Morr1s: After having his 1st vaccine dose, local MP &amp; shadow health secretary @JonAshworth shared this message encouraging othe…",2021-05-01 11:20:50,1388453354200870912,NickCarter63,,"Leicester, UK",True,1,0,en,Twitter for iPhone
,RT @rupagulab: “This is unhealthy in a democracy. The vaccine certificates should be issued again without Modi’s picture.” Retired professo…,2021-05-01 11:20:50,1388453352673988612,rajoorag,,,False,121,0,en,Twitter for Android
,RT @iMac_too: Kajri govt couldn't operate one small oxygen plant handed over to them by court by penalising the owner. Kajri returned back…,2021-05-01 11:20:50,1388453352644628481,chittuanand,,Munger,True,180,0,en,Twitter for Android
,RT @robinmonotti2: A safe vaccine does NOT kill people. Products which kill people are called POISONS. https://t.co/eQ8yLadKJG,2021-05-01 11:20:50,1388453352242139139,jb9073954191,,,False,137,0,en,Twitter Web App
,"RT @pookleblinky: It's so fucking weird that like 60 years ago scientists were able to make a vaccine for measles, say ""it'll stop measles…",2021-05-01 11:20:49,1388453351835291648,ed_kentaro,,,False,5954,0,en,Twitter for Android
,This should be interesting: “Businesses and other entities are explicitly authorized to request to see someone’s va… https://t.co/q6iqEF8KXV,2021-05-01 11:20:49,1388453351419957249,dparvaz,,This Mortal Coil,False,0,0,en,Twitter for iPhone
,"RT @Lesbiologist: The vaccine experience is basically ""This edible ain't shit"" and then passing out for at least five hours.",2021-05-01 11:20:49,1388453351277436928,NeonSabers,,Clown Heaven ,False,1833,0,en,Twitter for iPhone
,RT @iMac_too: Kajri govt couldn't operate one small oxygen plant handed over to them by court by penalising the owner. Kajri returned back…,2021-05-01 11:20:49,1388453349993844737,sharmahardeep92,,"New Delhi, India",False,180,0,en,Twitter for Android
,"RT @js100js100: LATEST UK YELLOW CARD VACCINE STATS. 1047 DEAD, 725,000 ADVERSE REACTIONS 😠😡 https://t.co/ne7BFruSUh https://t.co/zKgoAFGxSV",2021-05-01 11:20:49,1388453349851344896,jstoker67,,,False,78,0,en,Twitter Web App
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:20:49,1388453349213671428,marghoob_shawez,,"Rampur, India",True,3711,0,en,Twitter for Android
,@KanganaTeam Dumbness personified!!!!! Really kangana you are a mess and such a stress!!!! Pappa ne vaccine export… https://t.co/gEHpvukepB,2021-05-01 11:20:49,1388453348651773954,AbtNature,,India,False,0,0,en,Twitter for Android
,@Abhina_Prakash Western countries solving their medical/vaccine production problem by utilizing hate campaign in In… https://t.co/Bpr2kLsAwl,2021-05-01 11:20:49,1388453348374839296,Raj63245195,,Qatar,False,1,4,en,Twitter Web App
,"RT @NumbKhopdi: Mexico 🇲🇽 signed a deal with Pfizer USA 🇺🇸 to purchase 34.4 million doses of COVID vaccine for over $1 Billion.

That's Rs.…",2021-05-01 11:20:48,1388453347816992768,kernel164,,Bharat,False,206,0,en,Twitter for Android
,"RT @modernviking18: And people thought things would go back to normal once the vaccine was here....

Where are they all now? 

Getting inje…",2021-05-01 11:20:48,1388453347439509507,CupidStnt,,Planet Earth,False,5,0,en,Twitter Web App
,"RT @KEBrightbill: Just as an FYI, Moderna isn't enforcing their covid vaccine patents during the pandemic. I've always been big on waiving…",2021-05-01 11:20:48,1388453347162787840,DinaPomeranz,,Zurich,False,1077,0,en,Twitter for Android
,RT @is_salsu: If you have an underlying medical condition you need the vaccine. It is very important for you because you are likely to get…,2021-05-01 11:20:48,1388453347091484672,OtunAishah,,"Lagos, Nigeria",True,66,0,en,Twitter for Android
,"RT @matthewjdowd: For all those speculating that Biden should have given Trump credit for the vaccine, I don’t remember Trump giving Obama…",2021-05-01 11:20:48,1388453346630119425,Kenny_smith5,,,False,4769,0,en,Twitter Web App
,RT @shawn_freeze: Waiting for the Kirkland™️ vaccine,2021-05-01 11:20:48,1388453346047152134,doralboy1,,in the bright white sportscar,False,2,0,en,Twitter for Android
,RT @iMac_too: Kajri govt couldn't operate one small oxygen plant handed over to them by court by penalising the owner. Kajri returned back…,2021-05-01 11:20:48,1388453345422020609,chintztoo,,,True,180,0,en,Twitter for iPhone
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:20:48,1388453344511893507,SMSHADABKALAM,,India,False,3711,0,en,Twitter for Android
,"Vaccine appointments available at Walgreens - Cambridge from May 2 to May 6. Sign up here, zip code 55008:… https://t.co/iMrXq8S9ga",2021-05-01 11:20:48,1388453344394547201,MspVaccinewatch,,Minneapolis,False,0,0,en,MSPVACCINEWATCH
,@Tejasvi_Surya This is good.. But how is it available for pvt Fortis hospital when it's announced in papers that va… https://t.co/n5934wiQ6r,2021-05-01 11:20:47,1388453341584257028,bharadwajrs,,Bangalore,True,0,1,en,Twitter for Android
,The data from Europe on the AZ vaccine is brutal. In countries where toll out was paused people net think the vacci… https://t.co/jddxNN0UgA,2021-05-01 11:20:47,1388453341353713672,nickhassey,,London,False,2,0,en,Twitter for Android
,"RT @suryacommand: #IndiaFightsCorona
#Unite2FightCorona

Giving a fillip to the covid vaccination program in the nation's fight against cov…",2021-05-01 11:20:47,1388453339650609153,SunnyRa55284752,,,False,66,0,en,Twitter for Android
,RT @dashputre_8: @USAID @Geeta_Mohan @JeremyKonyndyk @WHNSC @IndianEmbassyUS @USAIDSavesLives @usaid_india @USAndIndia @StateDept @SandhuTa…,2021-05-01 11:20:46,1388453339101339648,RitaVMaldonado2,,"Puerto Rico, USA",False,1,0,en,Twitter for iPhone
,@Happygrama22 Absolutely I’d carry a vaccine passport,2021-05-01 11:20:46,1388453339063541764,e_mcclee,,"Fort Myers, FL",True,0,0,en,Twitter for iPhone
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:20:46,1388453338459475970,MKrishna1007,,"Hyderabad, India",False,3711,0,en,Twitter for Android
,"RT @VersdynV: ""let's get you vaccinated"" 

AU: The mad scientist Dr. Verstael Besithia has discovered a vaccine against the starscourge pla…",2021-05-01 11:20:46,1388453337746460677,VersdynV,,Versdyn Paradise,False,9,0,en,Twitter Web App
,RT @PeterHotez: Russia COVID Vaccine Faces Safety Worries In Brazil ⁦@paldhous⁩ ⁦@BuzzFeedNews⁩  https://t.co/D2C5yZC1fX,2021-05-01 11:20:46,1388453337666883584,BrandiLynn4Ever,,United States,True,35,0,en,Twitter for Android
,"RT @HitpalBatth8: Tough Questions Make Me Uncomfortable, Even If They Are Important For Country!!

#AndhBhakt #ResignPMmodi
#ModiKaVaccineJ…",2021-05-01 11:20:46,1388453336030924801,TechFelicitas,,,False,376,0,en,Twitter for Android
,"Stop saying you “did your research” before you got the Covid-19 vaccine … because YOU ARE the research

https://t.co/ovDAc8ciFu",2021-05-01 11:20:46,1388453335628402688,2nd_Amendment,,Deep South,False,1,2,en,Twitter for iPad
,@Billius27 @kari_silkwood Thanks for sharing.  Great read on the different challenges of vaccine trials for children.,2021-05-01 11:20:46,1388453335586512903,hamiltonguy,,"Ontario, Canada",False,0,1,en,Twitter for iPhone
,"RT @ByRakeshSimha: Forget Covid vaccine, annual flu vaccination cancelled because NZ has run out of vaccines. Try getting knee replacement…",2021-05-01 11:20:45,1388453334911111170,RoflNitesh__,,,False,278,0,en,Twitter Web App
,@NeilTheKid Me too. Last vaccine I had I actually fainted and when I have blood tests done I go white as a sheet lo… https://t.co/Cv3mNaFwTw,2021-05-01 11:20:45,1388453334877671435,danapond42,,Probably near chocolate ,True,0,0,en,Twitter for Android
,"RT @ANI: ""First batch of SputnikV vaccine arrives in #Hyderabad, India! That's the same day the country starts mass COVID vaccination drive…",2021-05-01 11:20:45,1388453334772707329,Ranjeet_Upadhay,, हिन्दुस्थान ,False,197,0,en,Twitter for Android
,"RT @IR0NSPIDEY: people my age in             me watching 
the usa getting the          my country 
Covid vaccine               vaccinate +6…",2021-05-01 11:20:45,1388453333925511172,JotaroElric,,France,True,22114,0,en,Twitter for iPhone
,"@imeerage @thakkar_sameet People from my town are going to nearby villages to get the vaccine, as there’s enough st… https://t.co/EvMsaXQSZU",2021-05-01 11:20:44,1388453330112946178,RightLiberal6,,"Edinburgh, Scotland",False,0,0,en,Twitter for iPhone
,@Iyervval @drharshvardhan Is this a joke? Are you people that stupidly dumb as to not stand behind the biggest vacc… https://t.co/Ynhkc5A3qq,2021-05-01 11:20:44,1388453330091855884,KakarotNeils,,,False,0,0,en,Twitter Web App
,"RT @MeghUpdates: First Batch Of 1,50,000 #SputnikV Covid Vaccine Doses To Arrive In India Today",2021-05-01 11:20:44,1388453329198407681,curiousuhi,,India,False,265,0,en,Twitter for Android
,RT @DeborahMeaden: I don’t buy the line that the fantastic vaccine rollout forgives all the wrongs of our Govt #bbcqt A Govt needs to do mo…,2021-05-01 11:20:44,1388453328808517633,SaraMcK44091274,,Exeter England,True,3559,0,en,Twitter for iPhone
,"RT @sputnikvaccine: First batch of #SputnikV vaccine arrives in Hyderabad, India! That's the same day the country starts mass COVID vaccina…",2021-05-01 11:20:44,1388453328808333319,KCGandhiAlld,,"Uttar Pradesh, India",False,444,0,en,Twitter for Android
,"RT @neha_aks: Dear @MoHFW_INDIA, please prioritize caregivers of COVID-19 positive patients for 18+ vaccinations. Govt hospitals are REQUIR…",2021-05-01 11:20:44,1388453328712081408,bahutbadadanda,,,False,151,0,en,Twitter Web App
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:20:44,1388453327172608014,edakkumudakku,,India,True,3712,0,en,Twitter for Android
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:20:44,1388453327097131009,SocialA26441417,,,False,3712,0,en,Twitter for Android
,"RT @vidyarthee: The only effective way to ensure maximum vaccine coverage in an equitable manner is better planning. However, we delayed ro…",2021-05-01 11:20:43,1388453324635082753,MohdJavedINC,,Rajasthan 🇮🇳 India ,True,207,0,en,Twitter for Android
,"#Themainculprit who misleads the nation about vaccine , https://t.co/OxuvwsUuRO",2021-05-01 11:20:43,1388453324098138116,prakashcruise51,,,False,0,0,en,Twitter for Android
,RT @ViratBomB: Only @MaxHealthcare having vaccine in  New Delhi and they are charging 900rs per vaccine. Govt hospitals are still has no va…,2021-05-01 11:20:43,1388453323448098824,ThePriya_,,"Kerala, India",False,5,0,en,Twitter for Android
,"RT @kaajalActress: #Vaccine_enga_da_dei 

 #AndhBhakt 's now 😂😂😂 https://t.co/t35GyjEEME",2021-05-01 11:20:42,1388453320763666436,TedyyBoyy,,,False,162,0,en,Twitter for Android
,"RT @DDPozhidaev: ""More than 80% of the world’s vaccines have gone to people in high income countries, and just 0.3% to people in low income…",2021-05-01 11:20:42,1388453320587575297,poemrao1,,Hyderabad,True,1,0,en,Twitter for iPhone
,RT @iMac_too: Kajri govt couldn't operate one small oxygen plant handed over to them by court by penalising the owner. Kajri returned back…,2021-05-01 11:20:42,1388453320260395012,_chowkidar_g,,,False,180,0,en,Twitter for Android
,"RT @ANI: ""First batch of SputnikV vaccine arrives in #Hyderabad, India! That's the same day the country starts mass COVID vaccination drive…",2021-05-01 11:20:42,1388453319870337024,bhupenverma71,,भारत,True,197,0,en,Twitter for Android
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:20:42,1388453319849377797,brsamriya,,"Ajmer, India",False,3712,0,en,Twitter for Android
,"RT @jamesbundy: UK vaccine success! 🇬🇧

Thanks to being part of the UK, Scotland is on course to return to normality much quicker than anyo…",2021-05-01 11:20:42,1388453319715196928,TestCardGirl1,,,True,4,0,en,Twitter Web App
,"RT @ASlavitt: NEW: Finding a vaccine just got very very easy. 

Know someone who wants to find a vaccine?

Text your zip code to 438829 (ge…",2021-05-01 11:20:42,1388453319421698049,Tesscrash,,WNY,True,11078,0,en,Twitter for iPhone
,"RT @IR0NSPIDEY: people my age in             me watching 
the usa getting the          my country 
Covid vaccine               vaccinate +6…",2021-05-01 11:20:42,1388453319367028744,mribabao,,"Orani, Central Luzon",False,22114,0,en,Twitter for Android
,"RT @RawStory: White House releases new tool to help Americans get vaccinated
 https://t.co/i9wGvwlBMd",2021-05-01 11:20:42,1388453319056764929,HillmerAlice,,"Grand Rapids, MI",True,24,0,en,Twitter for iPhone
,@krishnabgowda You are praising Microsoft Bill Gates who has just opposed sharing of knowledge of vaccine details with India.,2021-05-01 11:20:42,1388453318645612544,ShamendraSingh,,"Delhi, India",False,0,0,en,Twitter for Android
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:20:41,1388453317538312196,myadav_,,,False,3712,0,en,Twitter for Android
,Cheering on &amp; continuing to pray for fab team at Market Harborough Medical Centre on 2nd jab day (+ all who work in… https://t.co/Onk9xonlJy,2021-05-01 11:20:41,1388453315755843586,revbarryhill,,"Leicestershire, England",False,0,1,en,Twitter for iPhone
,"RT @RahulGandhi: Shortage crisis of vaccine, oxygen &amp; medical supply is real...

...unlike PM’s image. https://t.co/fCSDl08oMx",2021-05-01 11:20:41,1388453314992377859,PaulJoh50967650,,,False,3712,0,en,Twitter for Android
,@welshwoman17 @IsurviedT @Megalyteri1 @JaneDoe11967272 If you trust the vaccine works then I am no threat to you. I… https://t.co/fLoNRhcmZQ,2021-05-01 11:20:41,1388453314396921856,wideawokegirl,,,False,0,0,en,Twitter for iPhone
,"Biden Faces Legal, Political Complications in Mandating Coronavirus Vaccine for Troops | National News | US News https://t.co/iTO9c1Se1Y",2021-05-01 11:20:40,1388453313037934592,Undergroundsar3,,Struggling to escape idiocy,False,0,2,en,Twitter for iPad
,"RT @NHPublicHealth: Do you live in Newhallville or Dixwell areas? We're coming your way! We will be door to door canvassing on Saturday, Ma…",2021-05-01 11:20:40,1388453312677171202,MaritzaBondmph,,"Connecticut, USA",True,2,0,en,Twitter for iPhone
,@AndyBird21 @fizznmore Considering there is only 41 million people in the age range of 40+ that are eligible for th… https://t.co/8r5BoPiGF0,2021-05-01 11:20:40,1388453312001892352,baronesspawsey,,"London, England",True,2,2,en,Twitter for iPhone
